Public ID,Organization,Availability,System Name (Click + for details),Board Name,Host Processor Frequency,Software,Processor,Accelerator,Benchmark,Model MLC,Units,Avg. Result
1.1-0017,Plumerai,Available Cloud,NUCLEO-H7A3ZI-Q,NUCLEO-H7A3ZI-Q,280 MHz,Plumerai Inference Engine 2023.05,32-bit Arm Cortex-M7 (DSP + FPU),,Tiny,MobileNetV1 (0.25x),latency (ms),26.8168
1.1-0017,Plumerai,Available Cloud,NUCLEO-H7A3ZI-Q,NUCLEO-H7A3ZI-Q,280 MHz,Plumerai Inference Engine 2023.05,32-bit Arm Cortex-M7 (DSP + FPU),,Tiny,ResNet-V1,latency (ms),50.9269
1.1-0018,Plumerai,Available Cloud,NUCLEO-U575ZI-Q,NUCLEO-U575ZI-Q,160 MHz,Plumerai Inference Engine 2023.05,32-bit Arm Cortex-M33 (DSP + FPU),,Tiny,DSCNN,latency (ms),30.0427
1.1-0018,Plumerai,Available Cloud,NUCLEO-U575ZI-Q,NUCLEO-U575ZI-Q,160 MHz,Plumerai Inference Engine 2023.05,32-bit Arm Cortex-M33 (DSP + FPU),,Tiny,FC AutoEncoder,latency (ms),3.67192
1.1-0018,Plumerai,Available Cloud,NUCLEO-U575ZI-Q,NUCLEO-U575ZI-Q,160 MHz,Plumerai Inference Engine 2023.05,32-bit Arm Cortex-M33 (DSP + FPU),,Tiny,MobileNetV1 (0.25x),latency (ms),59.4919
1.1-0018,Plumerai,Available Cloud,NUCLEO-U575ZI-Q,NUCLEO-U575ZI-Q,160 MHz,Plumerai Inference Engine 2023.05,32-bit Arm Cortex-M33 (DSP + FPU),,Tiny,ResNet-V1,latency (ms),104.286
1.1-0019,Syntiant,Available Cloud,syntiant_9120_1v1_98mhz,NDP9120,98.7 MHz,Syntiant TDK+SDK,HiFi3 + M0,Syntiant Core 2,Tiny,DSCNN,latency (ms),1.5
1.1-0019,Syntiant,Available Cloud,syntiant_9120_1v1_98mhz,NDP9120,98.7 MHz,Syntiant TDK+SDK,HiFi3 + M0,Syntiant Core 2,Tiny,DSCNN,Energy in uJ,43.802
1.1-0019,Syntiant,Available Cloud,syntiant_9120_1v1_98mhz,NDP9120,98.7 MHz,Syntiant TDK+SDK,HiFi3 + M0,Syntiant Core 2,Tiny,MobileNetV1 (0.25x),latency (ms),4.1
1.1-0019,Syntiant,Available Cloud,syntiant_9120_1v1_98mhz,NDP9120,98.7 MHz,Syntiant TDK+SDK,HiFi3 + M0,Syntiant Core 2,Tiny,MobileNetV1 (0.25x),Energy in uJ,97.164
1.1-0019,Syntiant,Available Cloud,syntiant_9120_1v1_98mhz,NDP9120,98.7 MHz,Syntiant TDK+SDK,HiFi3 + M0,Syntiant Core 2,Tiny,ResNet-V1,latency (ms),5.1
1.1-0019,Syntiant,Available Cloud,syntiant_9120_1v1_98mhz,NDP9120,98.7 MHz,Syntiant TDK+SDK,HiFi3 + M0,Syntiant Core 2,Tiny,ResNet-V1,Energy in uJ,139.367
1.1-0019,Syntiant,Available Cloud,syntiant-9120-0v9-30mhz,NDP9120,30.7 MHz,Syntiant TDK+SDK,HiFi3 + M0,Syntiant Core 2,Tiny,DSCNN,latency (ms),4.36716
1.1-0019,Syntiant,Available Cloud,syntiant-9120-0v9-30mhz,NDP9120,30.7 MHz,Syntiant TDK+SDK,HiFi3 + M0,Syntiant Core 2,Tiny,DSCNN,Energy in uJ,31.537
1.1-0019,Syntiant,Available Cloud,syntiant-9120-0v9-30mhz,NDP9120,30.7 MHz,Syntiant TDK+SDK,HiFi3 + M0,Syntiant Core 2,Tiny,MobileNetV1 (0.25x),latency (ms),12.7226
1.1-0019,Syntiant,Available Cloud,syntiant-9120-0v9-30mhz,NDP9120,30.7 MHz,Syntiant TDK+SDK,HiFi3 + M0,Syntiant Core 2,Tiny,MobileNetV1 (0.25x),Energy in uJ,71.711
1.1-0019,Syntiant,Available Cloud,syntiant-9120-0v9-30mhz,NDP9120,30.7 MHz,Syntiant TDK+SDK,HiFi3 + M0,Syntiant Core 2,Tiny,ResNet-V1,latency (ms),15.975
1.1-0019,Syntiant,Available Cloud,syntiant-9120-0v9-30mhz,NDP9120,30.7 MHz,Syntiant TDK+SDK,HiFi3 + M0,Syntiant Core 2,Tiny,ResNet-V1,Energy in uJ,101.833
1.1-0020,RoBERT Bosch GmbH,Preview,DISCO-F746NG,DISCO-F746NG,216 MHz,Bosch Hardware-Aware Lowering Engine (HALE) version 1.0,32-bit Arm Cortex-M7 (DSP + FPU),,Tiny,DSCNN,latency (ms),18.4186
1.1-0020,RoBERT Bosch GmbH,Preview,DISCO-F746NG,DISCO-F746NG,216 MHz,Bosch Hardware-Aware Lowering Engine (HALE) version 1.0,32-bit Arm Cortex-M7 (DSP + FPU),,Tiny,FC AutoEncoder,latency (ms),1.70261
1.1-0020,RoBERT Bosch GmbH,Preview,DISCO-F746NG,DISCO-F746NG,216 MHz,Bosch Hardware-Aware Lowering Engine (HALE) version 1.0,32-bit Arm Cortex-M7 (DSP + FPU),,Tiny,MobileNetV1 (0.25x),latency (ms),57.18
1.1-0020,RoBERT Bosch GmbH,Preview,DISCO-F746NG,DISCO-F746NG,216 MHz,Bosch Hardware-Aware Lowering Engine (HALE) version 1.0,32-bit Arm Cortex-M7 (DSP + FPU),,Tiny,ResNet-V1,latency (ms),61.5688
1.1-0021,RoBERT Bosch GmbH,Preview,NUCLEO-G0B1RE,NUCLEO-G0B1RE,64 MHz,Bosch Hardware-Aware Lowering Engine (HALE) version 1.0,32-bit Arm Cortex-M0+,,Tiny,DSCNN,latency (ms),679.348
1.1-0021,RoBERT Bosch GmbH,Preview,NUCLEO-G0B1RE,NUCLEO-G0B1RE,64 MHz,Bosch Hardware-Aware Lowering Engine (HALE) version 1.0,32-bit Arm Cortex-M0+,,Tiny,FC AutoEncoder,latency (ms),46.5463
1.1-0021,RoBERT Bosch GmbH,Preview,NUCLEO-G0B1RE,NUCLEO-G0B1RE,64 MHz,Bosch Hardware-Aware Lowering Engine (HALE) version 1.0,32-bit Arm Cortex-M0+,,Tiny,MobileNetV1 (0.25x),latency (ms),1869.16
1.1-0021,RoBERT Bosch GmbH,Preview,NUCLEO-G0B1RE,NUCLEO-G0B1RE,64 MHz,Bosch Hardware-Aware Lowering Engine (HALE) version 1.0,32-bit Arm Cortex-M0+,,Tiny,ResNet-V1,latency (ms),1669.45
1.1-0022,RoBERT Bosch GmbH,Preview,NUCLEO-H7A3ZI,NUCLEO-H7A3ZI,280 MHz,Bosch Hardware-Aware Lowering Engine (HALE) version 1.0,32-bit Arm Cortex-M7 (DSP + FPU),,Tiny,DSCNN,latency (ms),14.7154
1.1-0022,RoBERT Bosch GmbH,Preview,NUCLEO-H7A3ZI,NUCLEO-H7A3ZI,280 MHz,Bosch Hardware-Aware Lowering Engine (HALE) version 1.0,32-bit Arm Cortex-M7 (DSP + FPU),,Tiny,FC AutoEncoder,latency (ms),1.35633
1.1-0022,RoBERT Bosch GmbH,Preview,NUCLEO-H7A3ZI,NUCLEO-H7A3ZI,280 MHz,Bosch Hardware-Aware Lowering Engine (HALE) version 1.0,32-bit Arm Cortex-M7 (DSP + FPU),,Tiny,MobileNetV1 (0.25x),latency (ms),43.66
1.1-0022,RoBERT Bosch GmbH,Preview,NUCLEO-H7A3ZI,NUCLEO-H7A3ZI,280 MHz,Bosch Hardware-Aware Lowering Engine (HALE) version 1.0,32-bit Arm Cortex-M7 (DSP + FPU),,Tiny,ResNet-V1,latency (ms),46.8318
1.1-0023,RoBERT Bosch GmbH,Preview,NUCLEO-L4R5ZI,NUCLEO-L4R5ZI,120 MHz,Bosch Hardware-Aware Lowering Engine (HALE) version 1.0,32-bit Arm Cortex-M4 (DSP + FPU),,Tiny,DSCNN,latency (ms),62.6802
1.1-0023,RoBERT Bosch GmbH,Preview,NUCLEO-L4R5ZI,NUCLEO-L4R5ZI,120 MHz,Bosch Hardware-Aware Lowering Engine (HALE) version 1.0,32-bit Arm Cortex-M4 (DSP + FPU),,Tiny,FC AutoEncoder,latency (ms),5.65934
1.1-0023,RoBERT Bosch GmbH,Preview,NUCLEO-L4R5ZI,NUCLEO-L4R5ZI,120 MHz,Bosch Hardware-Aware Lowering Engine (HALE) version 1.0,32-bit Arm Cortex-M4 (DSP + FPU),,Tiny,MobileNetV1 (0.25x),latency (ms),180.73
1.1-0023,RoBERT Bosch GmbH,Preview,NUCLEO-L4R5ZI,NUCLEO-L4R5ZI,120 MHz,Bosch Hardware-Aware Lowering Engine (HALE) version 1.0,32-bit Arm Cortex-M4 (DSP + FPU),,Tiny,ResNet-V1,latency (ms),179.019
1.1-0024,RoBERT Bosch GmbH,Preview,NUCLEO-U575ZI,NUCLEO-U575ZI-Q,160 MHz,Bosch Hardware-Aware Lowering Engine (HALE) version 1.0,32-bit Arm Cortex-M33 (DSP + FPU),,Tiny,DSCNN,latency (ms),39.7362
1.1-0024,RoBERT Bosch GmbH,Preview,NUCLEO-U575ZI,NUCLEO-U575ZI-Q,160 MHz,Bosch Hardware-Aware Lowering Engine (HALE) version 1.0,32-bit Arm Cortex-M33 (DSP + FPU),,Tiny,FC AutoEncoder,latency (ms),3.80238
1.1-0024,RoBERT Bosch GmbH,Preview,NUCLEO-U575ZI,NUCLEO-U575ZI-Q,160 MHz,Bosch Hardware-Aware Lowering Engine (HALE) version 1.0,32-bit Arm Cortex-M33 (DSP + FPU),,Tiny,MobileNetV1 (0.25x),latency (ms),114.74
1.1-0024,RoBERT Bosch GmbH,Preview,NUCLEO-U575ZI,NUCLEO-U575ZI-Q,160 MHz,Bosch Hardware-Aware Lowering Engine (HALE) version 1.0,32-bit Arm Cortex-M33 (DSP + FPU),,Tiny,ResNet-V1,latency (ms),117.744
1.1-0025,kai-jiang,RDI,ZCU106,ZCU106,20 MHz,,RISC-V,ANPU,Tiny,MobileNetV1 (0.25x),latency (ms),0.37
